product_name,categories_tags,countries_en,ingredients_text,additives_tags
Lite coconut milk,"en:plant-based-foods-and-beverages,en:beverages,en:dairy-substitutes,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives",United States,"Water, coconut, guar gum.",en:e412
Unsweetened plain almondmilk,"en:plant-based-foods-and-beverages,en:beverages,en:dairy-substitutes,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives",United States,"Filtered water, organic almonds, natural flavor, sea salt, gellan gum, xanthan gum, sunflower lecithin.","en:e322,en:e322i,en:e415,en:e418"
"Newman's own, greek nonfat yogurt, blueberry","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized nonfat milk, blueberries, sugar, corn starch, pectin, natural flavor.",en:e440
"Newman's own, greek nonfat yogurt, pineapple","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized nonfat milk, sugar, pineapple, corn starch, natural flavor, pectin.",en:e440
"Newman's own, greek nonfat yogurt, strawberry","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized nonfat milk, strawberries, sugar, corn starch, natural flavor, pectin. contains the following live & active cultures: lactobacillus bulgaricus, streptococcus thermophilus, lactobacillus acidophilus, bifidus, lactobacillus casei.",en:e440
"Newman's own, greek nonfat yogurt, peach","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized nonfat milk, peaches, sugar, corn starch, peach puree, pectin, natural flavor.",en:e440
Barras rellenas de piña,"en:dairies,en:snacks,en:desserts,en:sweet-snacks,en:biscuits-and-cakes,en:cocoa-and-its-products,en:confectioneries,en:dairy-desserts,en:bars,en:chocolates,en:candies,en:chocolate-desserts,en:coated-chocolate-bar-without-biscuit,en:dairy-chocolate-desserts,es:barra-de-galleta,es:barra-de-pina,es:barra-de-pina-hojaldre,es:barra-energetica,es:barras,es:barras-nutritivas,es:frutal,es:galletas-saludables,es:postre-de-pina,es:postres-dulces,es:postres-frutales",Mexico,"HARINA DE TRIGO, RELLENO SABOR PIÑA (AZUCARES AÑADIDOS (SACAROSA, FRUCTOSA, GLUCOSA), PIÑA, PURE DE TEJOCOTE, GLICEROL, ALMIDÓN MODIFICADO DE TAPIOCA, ALMIDON MODIFICADO DE MAÍZ, AGUA, FIBRA DE TRIGO, ACIDO CITRICO, CELULOSA MICROCRISTALINA, GOMA XANTANA, PECTINA SABORIZANTE ARTIFICIAL, SAL YODADA, CITRATO DE SODIO, ACIDO MÁLICO, SORBATO DE POTASIO, ERITORBATO DE SODIO, COLORANTE ARTIFICIAL (TARTRAZINA)], MARGARINA [ACEITES VEGETALES SIN HIDROGENAR, AGUA, SAL YODADA, LECITINA DE SOYA, MONOGLICERIDOS Y DIGLICERIDOS DE ÁCIDOS GRASOS, BENZOATO DE SODIO, SORBATO DE POTASIO, ÁCIDO CITRICO, SABORIZANTE ARTIFICIAL, TBHQ, COLORANTE NATURAL (BETA CAROTENO) AGUA, AZÚCARES AÑADIDOS (SACAROSA, FRUCTOSA), SALVADO DE TRIGO, FÉCULA DE MAÍZ, FIBRA DE AVENA, SAL YODADA, SABORIZANTE ARTIFICIAL, CARBONATO DE CALCIO, LECITINA DE SOYA, PROPIONATO DE SODIO, POLVO PARA HORNEAR (CARBONATO DE CALCIO, BICARBONATO DE SODIO, SULFATO DE ALUMINIO Y SODIO), COLOR CARAMELO CLASE IV. CONTIENE: TRIGO YAVENA (GLUTEN), SOYA YTARTRAZINA. PUEDE CONTENER: NUEZ, ALMENDRA, CACAHUATE, HUEVO, LECHE, COCO, CENTENO (GLUTEN) Y SULFITOS.","en:e102,en:e150d,en:e160a,en:e160ai,en:e202,en:e211,en:e281,en:e296,en:e319,en:e322,en:e322i,en:e330,en:e331,en:e415,en:e422,en:e440,en:e460,en:e460i,en:e471,en:e521"
Barra hojaldrada con relleno sabor zarzamora 5 pzas,"en:dairies,en:snacks,en:desserts,en:sweet-snacks,en:biscuits-and-cakes,en:cocoa-and-its-products,en:dairy-desserts,en:chocolates,en:chocolate-desserts,en:coated-chocolate-bar-without-biscuit,en:dairy-chocolate-desserts,en:milk-chocolate-bar-with-nougat,es:barra-de-galleta,es:barras,es:barras-de-mora,es:barras-nutritivas,es:frutal,es:postres-dulces,es:postres-frutales",Mexico,"HARINA DE TRIGO, RELLENO SABOR ZARZAMORA AZUCARES AÑADIDOS (FRUCTOSA, GLUCOSA), PULPA DE TEJOCOTE, PULPA DE ZARZAMORA, GLICEROL, ALMIDON MODIFICADO DE APIOCA, ALMIDON MODIFICADO DE MAÍZ, AGUA, FIBRA DE TRIGO, CIDO CITRICO, PECTINA, CELULOSA MICROCRISTALINA, GOMA ANTANA, CITRATO DE SODIO, SAL YODADA, ÁCIDO MÁLICO, ABORIZANTE ARTIFICIAL, SORBATO DE POTASIO, ERITORBATO DE ODIO, COLORANTE ARTIFICIAL (ROJO ALLURA AC YAZUL BRILLANTE CF), MARGARINA [LECITINA DE SOYA, MONOGLICERIDOS Y IGLICERIDOS DE ÁCIDOS GRASOS, BENZOATO DE SODIO, SORBATO E POTASIO COLORANTE NATURAL (BETA CAROTENO), ABORIZANTE ARTIFICIAL) AGUA, AZÚCARES AÑADIDOS ACAROSA, FRUCTOSA), SALVADO DE TRIGO, FÉCULA DE MAÍZ, BRA DE AVENA SAL YODADA, SABORIZANTE ARTIFICIAL ARBONATO DE CALCIO, LECITINA DE SOYA, PROPIONATO DE SODIO, OLVO PARA HORNEAR (CARBONATO DE CALCIO, BICARBONATO DE DIO SULFATO DEALUMINIOYSODIO) COLOR CARAMELO CLASE IV. ONTIENE TRIGOYAVENA (GLUTEN Y SOYA. PUEDE CONTENER: NUEZ, ALMENDRA, CACAHUATE, SULFITOS, JEVO,CENTENO (GLUTEN), COCO, TARTRAZINA Y LECHE","en:e102,en:e129,en:e150d,en:e160a,en:e160ai,en:e170,en:e170i,en:e200,en:e202,en:e211,en:e281,en:e296,en:e322,en:e322i,en:e331,en:e422,en:e440,en:e460,en:e460i"
"Strawberry banana twirl rhubarb, raspberries & carrots spoonable smoothie, strawberry banana twirl rhubarb, raspberries & carrots","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Water, nonfat yogurt (pasteurized non-fat milk, cultures), banana puree, strawberries, rhubarb puree, strawberry puree, sugar, raspberry puree, carrot puree, contains less than 2% of rice flour, whey protein isolate, tapioca flour, calcium citrate, fruit pectin, black carrot concentrate (added for color), locust bean gum, natural flavor, citric acid, honey, strawberry juice concentrate, ascorbic acid (vitamin c) to protect color, vitamin a palmitate, niacinamide (vitamin b3), natamycin (a natural mold inhibitor), enzymes, thiamin hydrochloride (vitamin b1).","en:e235,en:e330,en:e410,en:e440"
"Banana, pineapple, squash & coconut bliss spoonable smoothie, banana, pineapple, squash & coconut","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Water, nonfat yogurt (pasteurized non-fat milk, cultures), banana puree, pineapple puree, zucchini, sugar, contains less than 2% of rice flour, whey protein isolate, coconut cream, tapioca flour, calcium citrate, citric acid, fruit pectin, locust bean gum, natural flavor, ascorbic acid (vitamin c) to protect color, vitamin a palmitate, niacinamide (vitamin b3), natamycin (a natural mold inhibitor), thiamin hydrochloride (vitamin b1).","en:e235,en:e330,en:e410,en:e440"
Chocolate Lowfat Milk,"en:beverages,en:dairies,en:dairy-drinks,en:flavoured-milks,en:chocolate-milks,en:partially-skimmed-chocolate-milks",United States,"GRADE A LOWFAT MILK, FAT FREE MILK, HIGH FRUCTOSE CORN SYRUP, COCOA PROCESSED WITH ALKALI, CORN STARCH, SALT, CARRAGEENAN, ARTIFICIAL FLAVOR, VITAMIN A PALMITATE, VITAMIN D3.",en:e407
Chocolate reduced fat milk,"en:beverages,en:dairies,en:dairy-drinks,en:flavoured-milks,en:chocolate-milks,en:unsweetened-beverages",United States,"Grade a reduced fat milk, fat free milk, high fructose corn syrup, cocoa processed with alkali, corn starch, salt, carrageenan, artificial flavor, vitamin a palmitate, vitamin d3.",en:e407
Original Coffee Creamer,"en:plant-based-foods-and-beverages,en:dairy-substitutes,en:milk-substitutes,en:creamer",United States,"Corn syrup solids, vegetable oil (hydrogenated coconut and/or palm kernel), sodium caseinate (a milk derivative)**, less than 2% of dipotassium phosphate, mono - and diglycerides, silicon dioxide, natural and artificial flavors, annatto and turmeric extract color.","en:e340,en:e340ii,en:e471"
Plain Nonfat Yogurt,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:undefined",United States,"NONFAT MILK, MODIFIED CORN STARCH, PECTIN, CARRAGEENAN, TRICALCIUM PHOSPHATE, VITAMIN D3","en:e407,en:e440"
Coffee creamer,"en:plant-based-foods-and-beverages,en:dairy-substitutes,en:milk-substitutes,en:creamer",United States,"Water, sugar, vegetable oil (high oleic canola oil and/or high oleic soybean oil), and less than 2% of: sodium caseinate* (a milk derivative), mono - and diglycerides, corn syrup solids, dipotassium phosphate, sodium stearoyl lactylate, carrageenan, natural and artificial flavor.","en:e340,en:e340ii,en:e407,en:e471,en:e481"
Coffee Creamer,"en:plant-based-foods-and-beverages,en:dairy-substitutes,en:milk-substitutes,en:creamer",United States,"Water, sugar, vegetable oil* (high oleic canola oil and/or high oleic soybean oil), and less than 2% of: sodium caseinate (a milk derivative)**, corn syrup, artificial color, mono - and diglycerides, corn syrup solids, dipotassium phosphate, sodium stearoyl lactylate, carrageenan, natural and artificial flavor.","en:e340,en:e340ii,en:e407,en:e471,en:e481"
Hazelnut Artificially Flavored Coffee Creamer,"en:plant-based-foods-and-beverages,en:dairy-substitutes,en:milk-substitutes,en:creamer",United States,"Water, sugar, vegetable oil (high oleic canola oil and/or high oleic soybean oil), and less than 2% of: sodium caseinate* (a milk derivative), mono - and diglycerides, corn syrup solids, dipotassium phosphate, sodium stearoyl lactylate, carrageenan, natural and artificial flavor.","en:e340,en:e340ii,en:e407,en:e471,en:e481"
Coffee Creamer,"en:plant-based-foods-and-beverages,en:dairy-substitutes,en:milk-substitutes,en:creamer",United States,"Water, sugar, high oleic soybean oil, natural and artificial flavors, sodium caseinate (from milk)*, dipotassium phosphate, titanium dioxide (color), datem, polysorbate 60, carrageenan.","en:e171,en:e340,en:e340ii,en:e407,en:e435,en:e472e"
Coffee creamer,"en:plant-based-foods-and-beverages,en:dairy-substitutes,en:milk-substitutes,en:creamer",United States,"Water, sugar, vegetable oil (high oleic canola oil and/or high oleic soybean oil), and less than 2% of: sodium caseinate* (a milk derivative), mono - and diglycerides, corn syrup solids, dipotassium phosphate, sodium stearoyl lactylate, carrageenan, natural and artificial flavor, caramel color.","en:e150c,en:e340,en:e340ii,en:e407,en:e471,en:e481"
Coffee Creamer,"en:plant-based-foods-and-beverages,en:dairy-substitutes,en:milk-substitutes,en:creamer",United States,"Water, sugar, high oleic soybean oil, corn syrup, natural and artificial flavors, sodium caseinate (from milk)*, dipotassium phosphate, titanium dioxide (color), datem, polysorbate 60, carrageenan, caramel color, salt.","en:e150c,en:e171,en:e340,en:e340ii,en:e407,en:e435,en:e472e"
Coffee creamer,"en:plant-based-foods-and-beverages,en:dairy-substitutes,en:milk-substitutes,en:creamer",United States,"Water, sugar, vegetable oil* (high oleic canola oil and/or high oleic soybean oil), and less than 2% of: sodium caseinate (a milk derivative)**, corn syrup, artificial color, mono - and diglycerides, corn syrup solids, dipotassium phosphate, sodium stearoyl lactylate, carrageenan, natural and artificial flavor.","en:e340,en:e340ii,en:e407,en:e471,en:e481"
Coffee Creamer,"en:plant-based-foods-and-beverages,en:dairy-substitutes,en:milk-substitutes,en:creamer",United States,"Water, sugar, high oleic soybean oil, sodium caseinate (from milk)*, natural and artificial flavors, dipotassium phosphate, titanium dioxide (color), datem, polysorbate 60, carrageenan, caramel color, salt.","en:e150c,en:e171,en:e340,en:e340ii,en:e407,en:e435,en:e472e"
Almond Milk Original,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:dairy-substitutes,en:milk-substitutes,en:nuts-and-their-products,en:plant-based-beverages,en:plant-based-milk-alternatives,en:nut-based-drinks,en:almond-based-drinks",United States,"Almondmilk (filtered water, almonds), sugar, calcium carbonate, sea salt, locust bean gum, sunflower lecithin, gellan gum, vitamin e acetate, vitamin a palmitate, vitamin d2.","en:e322,en:e322i,en:e410,en:e418"
"Vanilla flavored almondmilk, vanilla","en:plant-based-foods-and-beverages,en:beverages,en:dairy-substitutes,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives",United States,"Almondmilk (filtered water, almonds), sugar, calcium carbonate, sea salt, natural vanilla flavor, locust bean gum, sunflower lecithin, gellan gum, vitamin e acetate, vitamin a palmitate, vitamin d2.","en:e322,en:e322i,en:e410,en:e418"
Sweet Cream Coffee Creamer,"en:plant-based-foods-and-beverages,en:dairy-substitutes,en:milk-substitutes,en:creamer",United States,"Water, sugar, vegetable oil (high oleic canola oil and/or high oleic soybean oil), and less than 2% of: sodium caseinate (a milk derivative)*, mono - and diglycerides, corn syrup solids, dipotassium phosphate, sodium stearoyl lactylate, carrageenan, natural and artificial flavors, salt, sucralose.","en:e340,en:e340ii,en:e407,en:e471,en:e481,en:e955"
Coffee Creamer,"en:plant-based-foods-and-beverages,en:dairy-substitutes,en:milk-substitutes,en:creamer",United States,"Water, sugar, high oleic soybean oil, natural and artificial flavors, sodium caseinate (from milk)*, cocoa processed with alkali, salt, dipotassium phosphate, titanium dioxide (color), datem, polysorbate 60, carrageenan, sucralose, acesulfame potassium, caramel color.","en:e150c,en:e171,en:e340,en:e340ii,en:e407,en:e435,en:e472e,en:e950,en:e955"
Mexican style coffee creamer,"en:plant-based-foods-and-beverages,en:dairy-substitutes,en:milk-substitutes,en:creamer",United States,"Water, sugar, high oleic soybean oil, cocoa processed with alkali, sodium caseinate* (a milk derivative), natural and artificial flavors, dipotassium phosphate, titanium dioxide (color), datem, polysorbate 60, carrageenan.","en:e171,en:e340,en:e340ii,en:e407,en:e435,en:e472e"
Belgian Style Chocolate Toffee Coffee Creamer,"en:plant-based-foods-and-beverages,en:dairy-substitutes,en:milk-substitutes,en:creamer",United States,"Water, sugar, high oleic soybean oil, cocoa processed with alkali, sodium caseinate* (a milk derivative), dipotassium phosphate, titanium dioxide (color), datem, polysorbate 60, salt, artificial flavor, carrageenan.","en:e171,en:e340,en:e340ii,en:e407,en:e435,en:e472e"
Greek vanilla nonfat yogurt,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:vanilla-yogurt,en:greek-style-yogurts",United States,"Cultured pasteurized skim milk, vanilla flavored base (water, sugar, natural flavor, locust bean gum, pectin, citric acid, calcium citrate), milk protein concentrate, modified corn starch, vitamin a acetate, vitamin d3.","en:e330,en:e333,en:e410,en:e440"
